datetime,line,station,day_of_week,hour,minute,weather,temperature,passenger_load,is_maintenance,delay_minutes,is_delayed
2023-05-29 09:07:00,E,Hvidovre,0,9,7,Cloudy,11.2,0.88,0,9,1
2023-05-29 07:34:00,H,Vigerslev Allé,0,7,34,Clear,10.5,0.96,0,9,1
2023-05-29 22:56:00,H,Vesterbro,0,22,56,Rainy,15.5,0.45,0,4,1
2023-05-29 18:58:00,E,Nørreport,0,18,58,Clear,7.9,0.71,0,9,1
2023-05-29 14:33:00,B,Birkerød,0,14,33,Clear,14.9,0.26,0,2,1
2023-05-29 15:15:00,F,Borup,0,15,15,Clear,6.4,0.14,0,2,1
2023-05-29 08:58:00,H,Nørreport,0,8,58,Clear,4.3,0.97,0,29,1
2023-05-29 12:08:00,C,Enghave Plads,0,12,8,Clear,9.7,0.03,0,2,1
2023-05-29 06:47:00,A,Tåsinge Plads,0,6,47,Clear,10.2,0.03,0,2,1
2023-05-29 09:17:00,F,Hellerup,0,9,17,Rainy,12.3,0.87,0,9,1
2023-05-29 10:05:00,C,Klampenborg,0,10,5,Clear,13.1,0.23,0,26,1
2023-05-29 12:20:00,A,Enghave Plads,0,12,20,Clear,9.8,0.22,0,0,0
2023-05-29 11:29:00,B,Helsinge,0,11,29,Cloudy,13.6,0.6,0,2,1
2023-05-29 07:47:00,F,Tåsinge Plads,0,7,47,Foggy,10.6,0.79,0,6,1
2023-05-29 06:09:00,F,Valby,0,6,9,Clear,6.1,0.44,0,2,1
2023-05-30 07:32:00,B,Charlottenlund,1,7,32,Rainy,9.2,0.91,0,11,1
2023-05-30 12:02:00,F,Holmegaard,1,12,2,Cloudy,11.2,0.59,0,1,0
2023-05-30 06:58:00,A,Ballerup,1,6,58,Clear,8.4,0.38,0,4,1
2023-05-30 18:20:00,C,Hovedbanegården,1,18,20,Clear,4.5,0.73,0,5,1
2023-05-30 05:50:00,B,Hellerup,1,5,50,Clear,13.4,0.03,0,0,0
2023-05-30 18:52:00,F,Borup,1,18,52,Clear,14.9,0.87,0,10,1
2023-05-30 06:19:00,E,Taastrup,1,6,19,Clear,15.4,0.63,0,2,1
2023-05-30 22:30:00,A,Glostrup,1,22,30,Clear,14.7,0.05,0,1,0
2023-05-30 16:34:00,B,Hovedbanegården,1,16,34,Clear,10.2,0.96,0,5,1
2023-05-30 17:44:00,F,Tåsinge Plads,1,17,44,Clear,5.8,0.84,0,7,1
2023-05-30 15:21:00,A,Valby,1,15,21,Foggy,13.0,0.2,0,2,1
2023-05-30 09:21:00,H,Klampenborg,1,9,21,Clear,12.3,0.84,0,6,1
2023-05-30 18:35:00,H,Nørreport,1,18,35,Clear,12.2,0.92,0,6,1
2023-05-30 10:45:00,H,Hellerup,1,10,45,Rainy,10.1,0.15,0,3,1
2023-05-30 14:00:00,Bx,Vesterbro,1,14,0,Foggy,10.7,0.11,0,2,1
2023-05-30 22:57:00,C,Værløse,1,22,57,Clear,10.2,0.17,0,0,0
2023-05-30 14:28:00,B,Birkerød,1,14,28,Cloudy,16.1,0.33,0,5,1
2023-05-30 15:37:00,E,Brønshøj,1,15,37,Clear,11.0,0.02,0,2,1
2023-05-30 11:00:00,H,Nørreport,1,11,0,Cloudy,9.4,0.21,0,4,1
2023-05-30 08:58:00,H,Nørreport,1,8,58,Clear,10.1,0.66,0,7,1
2023-05-30 11:38:00,A,Rådhuspladsen,1,11,38,Cloudy,6.9,0.3,0,22,1
2023-05-30 21:47:00,B,Birkerød,1,21,47,Clear,11.1,0.12,0,0,0
2023-05-30 09:29:00,F,Gevninge,1,9,29,Rainy,5.8,0.88,0,8,1
2023-05-30 05:24:00,Bx,Skovshoved,1,5,24,Rainy,4.5,0.29,0,2,1
2023-05-30 18:27:00,E,Enghave Plads,1,18,27,Clear,9.5,0.91,0,8,1
2023-05-30 22:46:00,E,Tåsinge Plads,1,22,46,Clear,14.6,0.04,0,1,0
2023-05-30 22:23:00,A,Herlev,1,22,23,Rainy,11.4,0.12,0,5,1
2023-05-30 18:40:00,H,Klampenborg,1,18,40,Clear,8.2,0.82,0,8,1
2023-05-30 09:43:00,A,Hovedbanegården,1,9,43,Clear,9.8,0.71,0,5,1
2023-05-30 21:41:00,E,Albertslund,1,21,41,Clear,7.7,0.4,0,1,0
2023-05-30 12:08:00,F,Borup,1,12,8,Clear,5.7,0.09,0,0,0
2023-05-30 11:48:00,Bx,Holte,1,11,48,Clear,8.2,0.35,0,18,1
2023-05-30 14:44:00,E,Brønshøj,1,14,44,Clear,12.3,0.52,0,3,1
2023-05-30 15:44:00,F,Valby,1,15,44,Rainy,12.6,0.35,0,21,1
2023-05-30 05:33:00,H,Vigerslev Allé,1,5,33,Cloudy,10.2,0.08,0,0,0
2023-05-30 11:34:00,F,Holmegaard,1,11,34,Rainy,9.2,0.1,0,4,1
2023-05-30 08:14:00,C,Nørreport,1,8,14,Clear,10.6,0.9,0,7,1
2023-05-30 21:16:00,Bx,Vesterbro,1,21,16,Cloudy,8.8,0.46,0,4,1
2023-05-30 16:13:00,A,Nørreport,1,16,13,Rainy,6.8,0.81,0,10,1
2023-05-30 18:30:00,B,Hovedbanegården,1,18,30,Clear,8.3,0.9,0,6,1
2023-05-30 08:35:00,E,Køge,1,8,35,Foggy,9.9,0.66,0,12,1
2023-05-30 12:51:00,E,Dybbølsbro,1,12,51,Clear,6.0,0.67,0,2,1
2023-05-30 20:56:00,B,Ordrup,1,20,56,Rainy,6.5,0.09,0,1,0
2023-05-30 07:27:00,Bx,Hillerød,1,7,27,Rainy,12.9,0.67,0,10,1
2023-05-30 22:29:00,A,Dybbølsbro,1,22,29,Rainy,5.0,0.08,0,5,1
2023-05-30 19:48:00,F,Køge,1,19,48,Cloudy,7.8,0.74,0,8,1
2023-05-30 13:01:00,E,Køge,1,13,1,Rainy,10.8,0.31,0,1,0
2023-05-30 14:59:00,Bx,Isafold,1,14,59,Clear,13.8,0.35,0,0,0
2023-05-30 13:42:00,C,Enghave Plads,1,13,42,Cloudy,10.1,0.05,0,0,0
2023-05-30 10:49:00,E,Brønshøj,1,10,49,Cloudy,8.2,0.14,0,0,0
2023-05-30 10:49:00,H,Klampenborg,1,10,49,Clear,15.1,0.19,0,1,0
2023-05-30 16:29:00,H,Nørreport,1,16,29,Rainy,4.5,0.75,0,12,1
2023-05-30 18:25:00,E,Køge,1,18,25,Windy,8.3,0.83,0,9,1
2023-05-30 22:13:00,H,Vesterbro,1,22,13,Cloudy,14.6,0.19,0,3,1
2023-05-30 05:37:00,H,Enghave Plads,1,5,37,Rainy,7.0,0.45,0,1,0
2023-05-30 11:20:00,F,Holmegaard,1,11,20,Clear,10.5,0.31,0,0,0
2023-05-30 11:02:00,E,Nørrebro,1,11,2,Rainy,7.3,0.36,0,4,1
2023-05-30 22:06:00,B,Nørreport,1,22,6,Clear,11.0,0.19,0,1,0
2023-05-30 17:49:00,A,Vigerslev Allé,1,17,49,Clear,11.3,0.78,0,10,1
2023-05-30 10:37:00,A,Tåsinge Plads,1,10,37,Foggy,13.6,0.37,0,1,0
2023-05-30 17:16:00,E,Taastrup,1,17,16,Rainy,8.8,0.54,0,7,1
2023-05-30 10:27:00,E,Hvidovre,1,10,27,Rainy,11.7,0.42,0,5,1
2023-05-30 07:16:00,Bx,Hillerød,1,7,16,Clear,5.7,0.81,0,10,1
2023-05-30 22:58:00,H,Hovedbanegården,1,22,58,Clear,7.1,0.04,0,1,0
2023-05-30 15:42:00,C,Farum,1,15,42,Clear,8.0,0.1,0,0,0
2023-05-30 17:18:00,B,Ordrup,1,17,18,Foggy,8.0,0.75,0,9,1
2023-05-30 11:49:00,F,Skovshoved,1,11,49,Rainy,12.5,0.19,0,5,1
2023-05-30 17:12:00,Bx,Skovshoved,1,17,12,Clear,7.8,0.92,0,5,1
2023-05-30 22:30:00,E,Nørrebro,1,22,30,Cloudy,8.0,0.26,0,0,0
2023-05-30 06:13:00,F,Køge,1,6,13,Clear,6.9,0.32,0,2,1
2023-05-30 18:21:00,A,Vanløse,1,18,21,Cloudy,9.3,0.88,0,7,1
2023-05-30 18:23:00,F,Skovshoved,1,18,23,Clear,6.1,0.42,0,7,1
2023-05-30 15:45:00,F,Nørreport,1,15,45,Cloudy,10.1,0.1,0,1,0
2023-05-30 10:17:00,A,Skovlunde,1,10,17,Clear,14.4,0.26,0,1,0
2023-05-30 06:22:00,E,Vigerslev Allé,1,6,22,Cloudy,9.4,0.08,0,2,1
2023-05-30 07:00:00,H,Isafold,1,7,0,Cloudy,14.1,0.53,0,8,1
2023-05-30 19:12:00,A,Rådhuspladsen,1,19,12,Clear,8.6,0.63,0,7,1
2023-05-30 18:21:00,E,Brønshøj,1,18,21,Cloudy,7.6,0.7,0,6,1
2023-05-30 05:17:00,F,Hellerup,1,5,17,Clear,14.3,0.62,0,0,0
2023-05-30 06:43:00,C,Vangede,1,6,43,Cloudy,8.5,0.33,0,1,0
2023-05-30 14:19:00,C,Virum,1,14,19,Rainy,14.6,0.61,0,4,1
2023-05-30 06:51:00,H,Isafold,1,6,51,Clear,8.1,0.65,0,0,0
2023-05-30 21:31:00,C,Isafold,1,21,31,Rainy,9.5,0.21,0,7,1
2023-05-30 06:06:00,C,Værløse,1,6,6,Clear,4.2,0.24,0,4,1
2023-05-30 12:10:00,B,Vesterbro,1,12,10,Cloudy,10.0,0.4,0,2,1
2023-05-30 11:08:00,H,Klampenborg,1,11,8,Foggy,9.1,0.13,0,4,1
2023-05-30 05:15:00,Bx,Lyngby,1,5,15,Rainy,12.1,0.42,0,2,1
2023-05-30 15:53:00,Bx,Lyngby,1,15,53,Rainy,11.3,0.23,0,2,1
2023-05-30 12:13:00,H,Nørreport,1,12,13,Clear,7.7,0.48,0,2,1
2023-05-30 17:24:00,A,Dybbølsbro,1,17,24,Clear,5.8,0.88,0,3,1
2023-05-30 21:56:00,Bx,Isafold,1,21,56,Cloudy,9.2,0.16,0,2,1
2023-05-30 14:41:00,A,Skovlunde,1,14,41,Clear,14.7,0.17,0,0,0
2023-05-30 18:34:00,B,Hillerød,1,18,34,Clear,13.1,0.71,0,7,1
2023-05-30 09:55:00,Bx,Vigerslev Allé,1,9,55,Cloudy,12.9,0.62,0,7,1
2023-05-30 08:45:00,A,Åboulevarden,1,8,45,Cloudy,8.9,0.58,0,15,1
2023-05-30 16:19:00,H,Klampenborg,1,16,19,Clear,16.8,0.82,0,4,1
2023-05-30 08:31:00,A,Hovedbanegården,1,8,31,Rainy,11.4,0.79,0,33,1
2023-05-30 17:11:00,H,Vesterbro,1,17,11,Rainy,10.8,0.87,0,11,1
2023-05-30 13:26:00,Bx,Vesterbro,1,13,26,Clear,3.1,0.45,0,0,0
2023-05-30 17:34:00,E,Hovedbanegården,1,17,34,Clear,12.8,0.84,0,3,1
2023-05-30 10:01:00,B,Klampenborg,1,10,1,Foggy,12.7,0.1,0,3,1
2023-05-30 17:46:00,H,Nørreport,1,17,46,Rainy,11.2,0.9,0,14,1
2023-05-30 23:27:00,E,Albertslund,1,23,27,Clear,4.4,0.07,0,1,0
2023-05-30 07:02:00,C,Valby,1,7,2,Clear,7.4,0.65,0,2,1
2023-05-30 11:20:00,B,Skovshoved,1,11,20,Foggy,5.6,0.21,0,0,0
2023-05-30 10:47:00,F,Valby,1,10,47,Rainy,5.2,0.22,0,6,1
2023-05-30 05:50:00,H,Hellerup,1,5,50,Clear,9.0,0.26,0,1,0
2023-05-30 16:15:00,C,Hellerup,1,16,15,Rainy,10.1,0.93,0,11,1
2023-05-30 12:36:00,B,Klampenborg,1,12,36,Clear,11.1,0.13,0,0,0
2023-05-30 22:05:00,E,Husum,1,22,5,Clear,9.4,0.39,0,2,1
2023-05-30 07:43:00,H,Tåsinge Plads,1,7,43,Rainy,6.7,0.76,0,10,1
2023-05-30 18:49:00,E,Albertslund,1,18,49,Cloudy,11.0,0.88,0,10,1
2023-05-30 23:31:00,C,Hundige,1,23,31,Cloudy,8.4,0.42,0,0,0
2023-05-30 05:22:00,E,Taastrup,1,5,22,Clear,6.4,0.21,0,1,0
2023-05-30 17:47:00,A,Isafold,1,17,47,Cloudy,13.5,0.71,0,7,1
2023-05-30 08:54:00,A,Herlev,1,8,54,Rainy,8.8,0.37,0,7,1
2023-05-30 19:31:00,A,Vigerslev Allé,1,19,31,Rainy,11.6,0.81,0,10,1
2023-05-30 13:04:00,Bx,Vesterbro,1,13,4,Rainy,9.6,0.5,0,28,1
2023-05-30 12:44:00,C,Værløse,1,12,44,Rainy,14.2,0.14,0,2,1
2023-05-30 08:30:00,C,Vangede,1,8,30,Rainy,11.8,0.9,0,32,1
2023-05-30 16:27:00,E,Brønshøj,1,16,27,Clear,12.7,0.39,0,6,1
2023-05-30 22:45:00,A,Rødovre,1,22,45,Rainy,8.8,0.06,0,4,1
2023-05-30 08:32:00,F,Gevninge,1,8,32,Rainy,9.2,0.86,0,7,1
2023-05-30 14:59:00,F,Valby,1,14,59,Rainy,12.8,0.17,0,6,1
2023-05-30 22:37:00,F,Nørreport,1,22,37,Rainy,12.0,0.18,0,3,1
2023-05-30 08:16:00,E,Hovedbanegården,1,8,16,Clear,6.4,0.83,0,10,1
2023-05-30 08:32:00,E,Vanløse,1,8,32,Cloudy,10.8,0.98,0,8,1
2023-05-30 18:49:00,H,Vigerslev Allé,1,18,49,Clear,9.8,0.78,0,7,1
2023-05-30 16:42:00,C,Vangede,1,16,42,Rainy,9.1,0.88,0,8,1
2023-05-30 12:18:00,H,Vigerslev Allé,1,12,18,Rainy,7.1,0.35,0,4,1
2023-05-30 13:07:00,H,Enghave Plads,1,13,7,Clear,11.9,0.6,0,4,1
2023-05-30 23:21:00,Bx,Hillerød,1,23,21,Foggy,15.3,0.02,0,0,0
2023-05-30 20:12:00,H,Nørreport,1,20,12,Clear,8.4,0.25,0,4,1
2023-05-30 18:36:00,C,Hellerup,1,18,36,Rainy,7.0,0.65,0,12,1
2023-05-30 15:47:00,A,Nørrebro,1,15,47,Clear,16.5,0.1,0,0,0
2023-05-30 10:47:00,A,Tåsinge Plads,1,10,47,Clear,10.5,0.6,0,1,0
2023-05-30 20:13:00,Bx,Vesterbro,1,20,13,Foggy,14.6,0.28,0,5,1
2023-05-30 09:23:00,C,Klampenborg,1,9,23,Rainy,5.1,0.92,0,30,1
2023-05-30 23:19:00,C,Nørreport,1,23,19,Clear,8.3,0.41,0,0,0
2023-05-30 18:21:00,B,Lyngby,1,18,21,Clear,12.4,0.58,0,1,0
2023-05-30 14:21:00,C,Charlottenlund,1,14,21,Rainy,9.8,0.52,0,6,1
2023-05-30 07:31:00,H,Isafold,1,7,31,Rainy,6.0,0.78,0,10,1
2023-05-30 07:23:00,E,Dybbølsbro,1,7,23,Cloudy,9.9,0.66,0,5,1
2023-05-30 10:26:00,H,Isafold,1,10,26,Clear,7.4,0.05,0,0,0
2023-05-30 16:51:00,F,Skovshoved,1,16,51,Clear,12.4,0.94,0,4,1
2023-05-30 15:43:00,C,Nørreport,1,15,43,Clear,8.7,0.14,0,0,0
2023-05-30 19:33:00,F,Nørreport,1,19,33,Rainy,13.6,0.87,0,9,1
2023-05-30 18:42:00,B,Klampenborg,1,18,42,Rainy,14.4,0.82,0,8,1
2023-05-30 14:15:00,E,Dybbølsbro,1,14,15,Clear,5.0,0.22,0,3,1
2023-05-30 07:33:00,B,Hellerup,1,7,33,Rainy,5.6,0.95,0,13,1
2023-05-31 06:19:00,C,Klampenborg,2,6,19,Clear,14.6,0.38,0,2,1
2023-05-31 09:31:00,F,Isafold,2,9,31,Foggy,8.4,0.84,0,7,1
2023-05-31 05:16:00,Bx,Vigerslev Allé,2,5,16,Foggy,9.1,0.23,0,2,1
2023-05-31 20:25:00,E,Albertslund,2,20,25,Cloudy,7.9,0.19,0,1,0
2023-05-31 17:51:00,H,Enghave Plads,2,17,51,Rainy,10.0,0.84,0,11,1
2023-05-31 14:21:00,E,Vigerslev Allé,2,14,21,Clear,7.6,0.35,0,25,1
2023-05-31 16:56:00,E,Rødovre,2,16,56,Clear,8.5,0.87,0,11,1
2023-05-31 09:34:00,C,Farum,2,9,34,Foggy,11.2,0.8,0,11,1
2023-05-31 06:55:00,A,Vanløse,2,6,55,Clear,12.4,0.34,0,1,0
2023-05-31 06:56:00,C,Charlottenlund,2,6,56,Rainy,10.5,0.17,0,6,1
2023-05-31 14:34:00,E,Køge,2,14,34,Clear,15.8,0.11,0,3,1
2023-05-31 05:04:00,B,Hellerup,2,5,4,Clear,10.7,0.02,0,0,0
2023-05-31 08:20:00,A,Dybbølsbro,2,8,20,Windy,13.4,0.85,0,7,1
2023-05-31 06:04:00,E,Hvidovre,2,6,4,Cloudy,3.8,0.1,0,0,0
2023-05-31 19:46:00,Bx,Holte,2,19,46,Windy,10.1,0.62,0,22,1
2023-05-31 16:34:00,Bx,Nørreport,2,16,34,Foggy,8.5,0.89,0,5,1
2023-05-31 21:15:00,A,Åboulevarden,2,21,15,Clear,9.1,0.21,0,1,0
2023-05-31 11:48:00,B,Hellerup,2,11,48,Clear,12.5,0.3,0,2,1
2023-05-31 23:46:00,B,Vigerslev Allé,2,23,46,Clear,5.2,0.04,0,0,0
2023-05-31 05:22:00,C,Virum,2,5,22,Clear,11.4,0.06,0,0,0
2023-05-31 10:38:00,B,Skovshoved,2,10,38,Rainy,15.3,0.38,0,4,1
2023-05-31 21:30:00,A,Glostrup,2,21,30,Clear,10.1,0.11,0,2,1
2023-05-31 13:14:00,H,Isafold,2,13,14,Clear,6.6,0.2,0,2,1
2023-05-31 22:11:00,Bx,Nørreport,2,22,11,Foggy,8.7,0.41,0,2,1
2023-05-31 23:22:00,C,Farum,2,23,22,Clear,14.8,0.14,0,0,0
2023-05-31 07:15:00,A,Hovedbanegården,2,7,15,Cloudy,11.9,0.79,0,5,1
2023-05-31 06:53:00,B,Charlottenlund,2,6,53,Rainy,12.4,0.39,0,6,1
2023-05-31 22:16:00,H,Isafold,2,22,16,Clear,13.7,0.55,0,1,0
2023-05-31 22:47:00,B,Tåsinge Plads,2,22,47,Clear,11.4,0.3,0,1,0
2023-05-31 07:57:00,Bx,Valby,2,7,57,Clear,10.8,0.73,0,10,1
2023-05-31 16:47:00,E,Hvidovre,2,16,47,Rainy,7.5,0.78,0,11,1
2023-05-31 18:59:00,B,Skovshoved,2,18,59,Clear,7.9,0.96,0,10,1
2023-05-31 10:10:00,F,Holmegaard,2,10,10,Foggy,8.5,0.35,0,5,1
2023-05-31 05:34:00,C,Farum,2,5,34,Rainy,11.0,0.49,0,4,1
2023-05-31 11:39:00,H,Vigerslev Allé,2,11,39,Clear,14.4,0.69,0,2,1
2023-05-31 19:40:00,F,Valby,2,19,40,Clear,7.9,0.81,0,3,1
2023-05-31 09:12:00,E,Enghave Plads,2,9,12,Rainy,10.1,0.76,0,11,1
2023-05-31 22:50:00,Bx,Vigerslev Allé,2,22,50,Rainy,13.0,0.23,0,2,1
2023-05-31 23:48:00,A,Åboulevarden,2,23,48,Windy,6.3,0.21,0,2,1
2023-05-31 21:26:00,E,Hovedbanegården,2,21,26,Clear,6.1,0.08,0,1,0
2023-05-31 13:47:00,B,Hillerød,2,13,47,Rainy,9.3,0.28,0,4,1
2023-05-31 07:12:00,E,Isafold,2,7,12,Clear,8.6,0.68,0,10,1
2023-05-31 09:07:00,E,Hovedbanegården,2,9,7,Clear,9.1,0.87,0,27,1
2023-05-31 14:40:00,H,Klampenborg,2,14,40,Clear,10.0,0.68,0,2,1
2023-05-31 11:28:00,H,Enghave Plads,2,11,28,Clear,7.1,0.19,0,0,0
2023-05-31 15:12:00,A,Dybbølsbro,2,15,12,Rainy,7.7,0.17,0,4,1
2023-05-31 11:57:00,F,Gevninge,2,11,57,Rainy,11.2,0.3,0,7,1
2023-05-31 10:25:00,A,Dybbølsbro,2,10,25,Cloudy,6.8,0.35,0,1,0
2023-05-31 15:15:00,B,Klampenborg,2,15,15,Clear,11.2,0.15,0,0,0
2023-05-31 21:21:00,A,Tåsinge Plads,2,21,21,Cloudy,9.2,0.35,0,1,0
2023-05-31 20:29:00,B,Klampenborg,2,20,29,Clear,13.2,0.16,0,2,1
2023-05-31 06:07:00,F,Hellerup,2,6,7,Cloudy,6.3,0.14,0,2,1
2023-05-31 08:10:00,E,Hovedbanegården,2,8,10,Cloudy,9.7,0.55,0,6,1
2023-05-31 05:27:00,H,Isafold,2,5,27,Clear,11.7,0.23,0,25,1
2023-05-31 15:14:00,H,Hellerup,2,15,14,Clear,7.8,0.03,0,0,0
2023-05-31 06:32:00,H,Isafold,2,6,32,Cloudy,11.2,0.3,0,1,0
2023-05-31 12:10:00,E,Isafold,2,12,10,Clear,15.1,0.38,0,1,0
2023-05-31 18:03:00,C,Hundige,2,18,3,Rainy,15.3,0.41,0,6,1
2023-05-31 18:45:00,F,Køge,2,18,45,Cloudy,9.1,0.88,0,14,1
2023-05-31 13:57:00,A,Dybbølsbro,2,13,57,Clear,15.2,0.07,0,0,0
2023-05-31 21:45:00,B,Ordrup,2,21,45,Cloudy,11.8,0.06,0,3,1
2023-05-31 23:25:00,B,Lyngby,2,23,25,Rainy,8.8,0.45,0,2,1
2023-05-31 11:40:00,F,Skovshoved,2,11,40,Rainy,8.5,0.58,0,4,1
2023-05-31 18:34:00,Bx,Hillerød,2,18,34,Cloudy,11.4,0.71,0,5,1
2023-05-31 11:57:00,E,Dybbølsbro,2,11,57,Clear,10.9,0.11,0,0,0
2023-05-31 11:04:00,A,Glostrup,2,11,4,Clear,9.3,0.39,0,1,0
2023-05-31 07:46:00,E,Brønshøj,2,7,46,Clear,4.3,0.64,0,3,1
2023-05-31 19:15:00,H,Tåsinge Plads,2,19,15,Rainy,7.7,0.8,0,9,1
2023-05-31 11:31:00,Bx,Skovshoved,2,11,31,Clear,9.8,0.44,0,3,1
2023-05-31 06:50:00,E,Dybbølsbro,2,6,50,Clear,10.6,0.35,0,0,0
2023-05-31 05:06:00,F,Isafold,2,5,6,Clear,7.3,0.14,0,0,0
2023-05-31 09:01:00,B,Ordrup,2,9,1,Cloudy,18.1,0.45,0,0,0
2023-05-31 16:30:00,A,Ballerup,2,16,30,Cloudy,9.3,0.75,0,9,1
2023-05-31 09:05:00,E,Nørrebro,2,9,5,Clear,11.7,0.94,0,7,1
2023-05-31 18:38:00,Bx,Hillerød,2,18,38,Windy,10.3,0.78,0,9,1
2023-05-31 21:54:00,A,Nørrebro,2,21,54,Clear,4.3,0.18,0,1,0
2023-05-31 09:31:00,F,Tåsinge Plads,2,9,31,Rainy,7.2,0.84,0,8,1
2023-05-31 09:48:00,B,Charlottenlund,2,9,48,Rainy,15.1,0.98,0,11,1
2023-05-31 15:11:00,F,Valby,2,15,11,Clear,11.7,0.11,0,1,0
2023-05-31 14:44:00,C,Hundige,2,14,44,Clear,7.0,0.28,0,0,0
2023-05-31 18:09:00,H,Nørreport,2,18,9,Clear,5.6,0.78,0,5,1
2023-05-31 10:03:00,E,Hvidovre,2,10,3,Cloudy,9.7,0.08,0,0,0
2023-05-31 20:53:00,A,Vanløse Station,2,20,53,Foggy,16.5,0.13,0,3,1
2023-05-31 06:45:00,Bx,Vigerslev Allé,2,6,45,Clear,10.3,0.4,0,3,1
2023-05-31 20:14:00,A,Hovedbanegården,2,20,14,Clear,14.3,0.15,0,4,1
2023-05-31 06:22:00,F,Isafold,2,6,22,Cloudy,8.1,0.15,0,2,1
2023-05-31 19:10:00,H,Isafold,2,19,10,Windy,7.5,0.71,0,9,1
2023-05-31 12:28:00,F,Skovshoved,2,12,28,Cloudy,8.4,0.5,0,0,0
2023-05-31 21:35:00,B,Skovshoved,2,21,35,Clear,3.4,0.45,0,3,1
2023-05-31 19:31:00,B,Birkerød,2,19,31,Rainy,11.7,0.91,0,10,1
2023-05-31 13:45:00,F,Hovedbanegården,2,13,45,Clear,11.9,0.29,0,2,1
2023-05-31 08:06:00,B,Nørreport,2,8,6,Clear,11.4,0.53,0,10,1
2023-05-31 09:24:00,E,Tåsinge Plads,2,9,24,Clear,11.5,0.7,0,5,1
2023-05-31 15:35:00,C,Hellerup,2,15,35,Clear,11.3,0.37,0,3,1
2023-05-31 10:53:00,B,Tåsinge Plads,2,10,53,Clear,15.4,0.05,0,2,1
2023-05-31 23:04:00,H,Isafold,2,23,4,Clear,12.8,0.24,0,0,0
2023-05-31 20:53:00,B,Hovedbanegården,2,20,53,Clear,10.7,0.44,0,3,1
2023-05-31 08:52:00,H,Dybbølsbro,2,8,52,Clear,13.4,0.91,0,5,1
2023-05-31 18:35:00,H,Isafold,2,18,35,Rainy,5.5,0.79,0,13,1
2023-05-31 23:34:00,H,Vesterbro,2,23,34,Windy,11.8,0.12,0,2,1
2023-05-31 10:53:00,Bx,Holte,2,10,53,Clear,10.9,0.21,0,4,1
2023-05-31 13:16:00,F,Valby,2,13,16,Rainy,9.2,0.44,0,9,1
2023-05-31 23:24:00,Bx,Vesterbro,2,23,24,Rainy,7.5,0.35,0,20,1
2023-05-31 15:04:00,E,Nørrebro,2,15,4,Windy,11.0,0.14,0,2,1
2023-05-31 09:49:00,A,Glostrup,2,9,49,Clear,7.8,0.64,0,31,1
2023-05-31 16:58:00,Bx,Vesterbro,2,16,58,Clear,12.4,0.82,0,5,1
2023-05-31 07:33:00,F,Køge,2,7,33,Rainy,8.9,0.84,0,11,1
2023-05-31 07:16:00,F,Holmegaard,2,7,16,Clear,7.0,0.77,0,6,1
2023-05-31 19:21:00,C,Farum,2,19,21,Rainy,11.1,0.69,0,9,1
2023-05-31 15:46:00,A,Ballerup,2,15,46,Foggy,9.2,0.59,0,27,1
2023-05-31 14:37:00,A,Dybbølsbro,2,14,37,Clear,10.1,0.33,0,25,1
2023-05-31 16:19:00,C,Charlottenlund,2,16,19,Clear,7.2,0.95,0,9,1
2023-05-31 18:23:00,E,Isafold,2,18,23,Clear,8.2,0.71,0,3,1
2023-05-31 16:58:00,A,Åboulevarden,2,16,58,Rainy,17.8,0.66,0,13,1
2023-05-31 09:37:00,B,Hovedbanegården,2,9,37,Clear,7.3,0.78,0,5,1
2023-05-31 05:51:00,A,Tåsinge Plads,2,5,51,Clear,7.4,0.13,0,0,0
2023-05-31 06:57:00,E,Taastrup,2,6,57,Clear,9.0,0.22,0,0,0
2023-05-31 14:39:00,C,Enghave Plads,2,14,39,Clear,8.5,0.22,0,2,1
2023-05-31 20:54:00,Bx,Nørreport,2,20,54,Clear,10.7,0.14,0,0,0
2023-05-31 21:22:00,B,Lyngby,2,21,22,Clear,10.8,0.41,0,0,0
2023-05-31 18:32:00,Bx,Hovedbanegården,2,18,32,Clear,9.8,0.78,0,7,1
2023-05-31 07:18:00,A,Nørrebro,2,7,18,Cloudy,11.7,0.83,0,9,1
2023-05-31 23:47:00,A,Rådhuspladsen,2,23,47,Rainy,9.5,0.17,0,2,1
2023-05-31 19:53:00,B,Lyngby,2,19,53,Cloudy,11.6,0.91,0,21,1
2023-05-31 21:33:00,E,Brønshøj,2,21,33,Cloudy,10.7,0.21,0,1,0
2023-05-31 07:06:00,C,Charlottenlund,2,7,6,Cloudy,3.1,0.94,0,8,1
2023-05-31 22:58:00,A,Hovedbanegården,2,22,58,Clear,10.7,0.51,0,1,0
2023-05-31 05:17:00,A,Tåsinge Plads,2,5,17,Foggy,5.4,0.28,0,2,1
2023-05-31 10:41:00,F,Holmegaard,2,10,41,Rainy,13.2,0.22,0,2,1
2023-05-31 11:08:00,B,Klampenborg,2,11,8,Clear,12.9,0.67,0,1,0
2023-05-31 09:48:00,H,Hovedbanegården,2,9,48,Clear,7.4,0.79,0,11,1
2023-05-31 23:20:00,H,Klampenborg,2,23,20,Rainy,11.9,0.47,0,4,1
2023-05-31 09:46:00,A,Isafold,2,9,46,Cloudy,14.2,0.78,0,8,1
2023-05-31 07:04:00,E,Husum,2,7,4,Clear,10.5,0.67,0,4,1
